book_id	isbn	authors	publication_year	title	language_code	average_rating
4277	1598183605	Kate Douglas Wiggin	1903	Rebecca of Sunnybrook Farm		3.85
4278	006056251X	Lisa Kleypas	2006	Devil in Winter 	en-US	4.26
4279	152063110	Susan Beth Pfeffer	2008	The Dead and the Gone	en-US	3.84
4280	1595540350	Ted Dekker	2004	White		4.3
4281	778303764	Gena Showalter	2010	The Darkest Passion (Lords of the Underworld, #5)	eng	4.37
4282	385526342	Chuck Palahniuk	2009	Pygmy	eng	2.96
4283	1439136637	Lauren Weisberger	2013	Revenge Wears Prada: The Devil Returns	en-US	2.84
4284	553381008	Anton Chekhov, Richard Pevear, Larissa Volokhonsky	1900	Рассказы и Повести	eng	4.36
4285	1416591052	S.C. Gwynne	2010	Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History		4.13
4286	743455800	John le Carré	1979	Smiley's People		4.24
4287	842356223	Karen Kingsbury, Gary Smalley	2002	Redemption	eng	4.36
4288	152053107	Jennifer Donnelly	2003	A Northern Light	en-US	3.83
4289	786229071	Tim LaHaye, Jerry B. Jenkins	1999	Apollyon: The Destroyer Is Unleashed	en-US	3.97
4290	61043575	Dorothy L. Sayers	1923	Whose Body?	eng	3.91
4291	689847432	Robert Sabuda, Lewis Carroll	2003		en-US	4.33
4292	142003697	Ross King	2003	Michelangelo and the Pope's Ceiling	eng	3.82
4293	452285933	Kelley Armstrong	2002	Stolen	eng	4.16
4294	446616494	David Baldacci	2004	Hour Game	en-US	3.94
4295	755328949	Louise Penny	2007	The Cruelest Month	en-GB	4.15
4296	679847596	Noel Streatfeild, Diane Goode	1936	Ballet Shoes	en-US	4.06
4297	1423409450	Harry Gregson-Williams	2006	The Chronicles of Narnia: The Lion, the Witch and The Wardrobe (Sheet Music)		4.32
4298	451187849	Ayn Rand, Leonard Peikoff	1936	We the Living	eng	3.89
4299	374384711	Marie Rutkoski	2015	The Winner's Crime	eng	4.17
4300		Carolyn Brown	2011		eng	3.9
4301	802130720	E.E. Cummings	1954	100 Selected Poems by e. e. Cummings	en-US	4.32
4302	451223896	Jen Lancaster	2008	Such a Pretty Fat: One Narcissist's Quest to Discover if Her Life Makes Her Ass Look Big, or Why Pie is Not the Answer	eng	4.06
4303	60525614	Erin Hunter	2003	Forest of Secrets	eng	4.4
4304	1594488800	Sarah Waters	2009	The Little Stranger	en-US	3.51
4305	042525674X	Patricia Briggs	2014	Night Broken	eng	4.42
4306	62286927	Sara Raasch	2014	Snow Like Ashes	eng	3.98
4307	147675666X	Matthew  Thomas	2014	We Are Not Ourselves	eng	3.7
4308	515139408	Nora Roberts	2005	Red Lily	en-US	4.07
4309	1594481881	Mary Pipher	1994	Reviving Ophelia: Saving the Selves of Adolescent Girls		3.86
4310	60888628	Bernard Cornwell	2006	The Lords of the North	en-US	4.32
4311	1416936491	Margaret Peterson Haddix	1999	Just Ella	eng	3.75
4312		Raine Miller	2013	Eyes wide open	eng	4.14
4313	081299289X	Lisa See	2014	China Dolls	eng	3.58
4314	1416900314	Kate Brian	2005	Megan Meade's Guide to the McGowan Boys	en-US	3.93
4315	64430960	Russell Hoban, Lillian Hoban	1964	Bread and Jam for Frances	eng	4.2
4316	184243036X	Tom Robbins	1994	Half Asleep in Frog Pajamas		3.73
4317	60988657	Gregory Maguire	2003	Mirror Mirror	eng	3.27
4318	1406350486	Patrick Ness	2013	More Than This	eng	4.03
4319	679728740	Cormac McCarthy	1973	Child of God		3.86
4320	842339760	Francine Rivers	1995	As Sure as the Dawn (Mark of the Lion, #3)	eng	4.39
4321	1594205388	Max Barry	2013	Lexicon	eng	3.9
4322	1400139027	Candace Bushnell, Donna Murphy	2008	One Fifth Avenue		3.33
4323	1419710206	Cece Bell, David Lasky	2014	El Deafo	eng	4.13
4324	451419715	Samantha Young	2013	Down London Road	eng	4.24
4325	1582404879	Robert Kirkman, Charlie Adlard	2005	The Walking Dead, Vol. 3: Safety Behind Bars	eng	4.31
4326	1857983416	Philip K. Dick	1974	Flow My Tears, the Policeman Said	eng	3.93
4327	1414315716	Francine Rivers	1998	The Last Sin Eater		4.06
4328	743457269	Jude Deveraux	1989	A Knight in Shining Armor	eng	4.23
4329	1442402326	Jonathan Maberry	2010	Rot & Ruin	eng	4.1
4330	872205541	Plato, G.M.A. Grube, John M. Cooper	-400		en-US	4.06
4331	786865059	Charles R. Cross	2001	Heavier Than Heaven: A Biography of Kurt Cobain		4.09
4332	140440399	Thucydides, Rex Warner, Moses I. Finley	-411	Ἱστορίαι	en-US	3.87
4333	1593081197	Stephen Crane, George Stade, Richard Fusco	1895	The Red Badge of Courage	en-US	3.64
4334	61714305	Richard Kadrey	2009	Sandman Slim	en-US	3.93
4335	312359322	John Hart	2009	The Last Child	en-US	4.09
4336	811200124	Jorge Luis Borges, Donald A. Yates, James E. Irby, André Maurois	1962	Labyrinths	eng	4.46
4337	316734837	Anita Shreve	1999	Fortune's Rocks		3.86
4338	393325997	Patricia Highsmith	1952	The Price of Salt	eng	3.93
4339	140278404X	Colleen Houck	2011	Tiger's Quest	en-US	4.34
4340	045122793X	Chloe Neill	2009	Friday Night Bites: A Chicagoland Vampires Novel 	en-US	4.15
4341	195189779	Tim Harford	2005	The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!		3.79
4342	1595541896	Frank E. Peretti	1995	The Oath	eng	4.06
4343	61345695	Anna Godbersen	2008	Rumors	en-US	3.85
4344	399255370	Drew Daywalt, Oliver Jeffers	2013	The Day the Crayons Quit	eng	4.41
4345	60096098	Meg Cabot	2002	Princess in Waiting (The Princess Diaries, #4)	eng	3.66
4346	1451612060	Katie J. Davis, Beth Clark	2011		en-US	4.4
4347	316037532	Kathleen Kent	2008	The Heretic's Daughter		3.77
4348	679772871	Thomas Mann, John E. Woods	1924	Der Zauberberg	eng	4.14
4349	044661162X	Michael Connelly	2002	Chasing the Dime	eng	3.96
4350	62278967	Claudia Gray	2014	A Thousand Pieces of You	eng	3.94
4351	439692393	Patricia Reilly Giff	2002	Pictures of Hollis Woods	eng	4
4352	330340328	Peter F. Hamilton	1996	The Reality Dysfunction	eng	4.14
4353	6174434	Sidney Sheldon	1988	The Sands of Time	eng	3.73
4354	241144140	Zadie Smith	2012	 NW 	eng	3.41
4355	525478116	Heather Brewer	2007	The Chronicles of Vladimir Tod: Eighth Grade Bites	en-US	3.92
4356	60005696	Barry Schwartz	2004	The Paradox of Choice: Why More Is Less	eng	3.84
4357	440226686	Annette Curtis Klause	1997	Blood and Chocolate	en-US	3.77
4358	316166316	Michael Connelly	2009	Nine Dragons	eng	3.97
4359	486424588	D.H. Lawrence	1920	Women in Love	eng	3.66
4360	670038571	Jane Green	2007	Second Chance	en-US	3.53
4361	553278746	David Brin	1985	The Postman	en-US	3.87
4362		Elin Hilderbrand	2012	Summerland	eng	3.85
4363	1841150509	Ann Patchett	1992	The Patron Saint of Liars	eng	3.76
4364	60594896	Jack Canfield, Janet Switzer	2004	The Success Principles	en-US	4.26
4365		Kristen Ashley	2012	Knight	en-GB	3.94
4366	2839906171	Alexander Osterwalder, Yves Pigneur	2010	Business Model Generation	eng	4.16
4367	393064476	Stephen Greenblatt	2011	The Swerve: How the World Became Modern	eng	3.83
4368	312194390	Margaret George	1986	The Autobiography of Henry VIII. With Notes by His Fool, Will Somers	en-US	4.25
4369	385722222	Chuck Palahniuk	2004	Stranger Than Fiction: True Stories	eng	3.56
4370	067003830X	Norman Doidge	2007	The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science	en-US	4.2
4371	345418417	Larry Niven	1979	The Ringworld Engineers 	eng	3.86
4372	316125849	Barry Lyga	2012	I Hunt Killers	en-CA	4.02
4373		K. Bromberg	2014	Crashed	eng	4.56
4374	052542914X	J. Ryan Stradal	2015	Kitchens of the Great Midwest	eng	3.77
4375	590416022	Ann McGovern, Winslow Pinney Pels, Winslow Pinn, Ey Pels	1971	Stone Soup	en-US	4.28
4376	9770919403	Alaa Al Aswany, علاء الأسواني	2007	شيكاجو	ara	3.41
4377		James Patterson, Maxine Paetro	2013	12th of Never	en-US	3.99
4378	316219037	Brian  McClellan	2013	Promise of Blood	eng	4.16
4379	752876457	James Rollins	2006	Black Order	eng	4.14
4380	385341954	Karin Slaughter	2008	Fractured	en-US	4.18
4381	553496689	Nicola Yoon	2016	The Sun Is Also a Star	eng	4.14
4382	316410985	James Patterson, David Ellis	2015	The Murder House	eng	4.05
4383	1842322761	Nevil Shute	1957	On the Beach	eng	3.92
4384	1594205418	Nick Hornby	2014	Funny Girl	eng	3.37
4385	385521383	Edward Rutherfurd	2009	New York	eng	4.1
4386	765376474	V.E. Schwab, Victoria Schwab	2016	A Gathering of Shadows	eng	4.33
4387	553582747	Dean Koontz	2000	From the Corner of His Eye	en-US	4
4388	1400044618	Haruki Murakami, Philip Gabriel, Jay Rubin	2006	 めくらやなぎと、眠る女 [Mekurayanagi to, nemuru onna]	eng	3.83
4389	1400054354	Ina Garten, Quentin Bacon	2008	Barefoot Contessa Back to Basics	eng	4.23
4390	767912276	Jane Green	2002	To Have and to Hold 	eng	3.61
4391	143036475	Koren Zailckas	2005	Smashed: Story of a Drunken Girlhood	en-US	3.5
4392	345479726	John Irving	2005	Until I Find You	eng	3.61
4393	1606840576	Bree Despain	2009	The Dark Divine	eng	3.81
4394	1400041201	Bill Buford	2006	Heat		3.89
4395	345409876	Clarissa Pinkola Estés	1992	Women Who Run With the Wolves	eng	4.15
4396	152046925	Patricia C. Wrede, Peter de Sève	1993		en-US	4.2
4397	743201140	Marcus Buckingham, Donald O. Clifton	2001	Now, Discover Your Strengths		3.95
4398	1401309666	Chris Anderson	2006	The Long Tail: Why the Future of Business Is Selling Less of More	en-US	3.83
4399	395083621	Adolf Hitler	1925	Mein Kampf	en-US	3.13
4400	670034800	Jane Green	2006	Swapping Lives	eng	3.56
4401	312377029	Louise Penny	2008	A Rule Against Murder (Armand Gamache, #4)	en-US	4.21
4402	1455807044	Nora Roberts	2012	The Perfect Hope	eng	4.14
4403	1465341889	Aleatha Romig	2011	Consequences	eng	3.97
4404	684856093	Sean Covey	1997	The 7 Habits Of Highly Effective Teens	eng	4.01
4405	810984253	Tom Angleberger	2010	The Strange Case of Origami Yoda	eng	3.9
4406	312932804	Jennifer Crusie	1996	Welcome to Temptation	eng	3.94
4407	61962783	Thanhha Lai	2011	Inside Out & Back Again	eng	4.09
4408	62012010	Josephine Angelini	2012	Dreamless	eng	4.2
4409		Abbi Glines	2012	Predestined	en-GB	4.09
4410	618390979	Jude Fisher			eng	4.59
4411	1591840562	Guy Kawasaki	2004	The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything	en-US	3.82
4412	385528191	Wes  Moore, Tavis Smiley	2010	The Other Wes Moore: One Name, Two Fates	en-GB	3.77
4413	399154140	Ariana Franklin	2007	Mistress of the Art of Death	en-US	3.95
4414	1416938745	Tucker Max	2008	Assholes Finish First	en-US	3.64
4415	4063347761	Naoko Takeuchi, 武内 直子	1991	美少女戦士セーラームーン	jpn	4.28
4416	380782332	Susan Elizabeth Phillips	1996	Kiss an Angel 	eng	4.21
4417	61995037	Dan Ariely	2010	The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home	en-US	4
4418	743243803	Sarah Vowell, Katherine Streeter	2002	The Partly Cloudy Patriot	eng	3.9
4419	440421217	Ruth Stiles Gannett	1948	My Father's Dragon (My Father's Dragon Trilogy)	eng	4.09
4420	62311077	Greg Iles	2014	Natchez Burning	eng	4.12
4421	876859260	Charles Bukowski	1994	Pulp		3.68
4422	385339410	Thomas Harris	2006	Hannibal Rising	en-US	3.44
4423	749934085	J.D. Robb	1996	Immortal in Death 	eng	4.26
4424	312599072	Sherrilyn Kenyon	2010	inf	en-US	4.04
4425	425222195	Laurell K. Hamilton	2007	Blood Noir (Anita Blake, Vampire Hunter, #16)	en-US	3.85
4426	1594202249	Thomas Pynchon	2009	Inherent Vice	eng	3.71
4427	743431014	Jodi Picoult	1992	Songs of the Humpback Whale: A Novel in Five Voices	en-US	3.19
4428	61558265	Guillermo del Toro, Chuck Hogan	2011	The Night Eternal	en-US	3.67
4429	394726413	Jay McInerney	1984	Bright Lights, Big City	eng	3.74
4430	399159894	Nora Roberts	2013	Whiskey Beach	eng	3.96
4431	1416535209	Jennifer Weiner	2006	The Guy Not Taken: Stories	en-US	3.46
4432	1582408831	Robert Kirkman	2008	The Walking Dead, Vol. 8: Made To Suffer	eng	4.47
4433	1416580956	Kresley Cole	2010	Pleasure of a Dark Prince 	eng	4.41
4434	64440028	Syd Hoff	1958	Danny and the Dinosaur	en-US	4
4435	140449302	Giovanni Boccaccio, G.H. McWilliam	1353	Il decamerone	eng	3.86
4436	62081012	Sara Shepard	2011	Twisted	en-US	4.05
4437	316225886	Michael Connelly	2015	The Crossing	eng	4.21
4438	771064861	Alice Munro	2012	Dear Life		3.75
4439	899197698	Eileen Christelow	1989	Five Little Monkeys Jumping on the Bed (The Five Little Monkeys)		4.09
4440	1405034149	Jacqueline Carey	2003	Kushiel's Avatar	eng	4.37
4441	142437883	Jorge Luis Borges, Andrew Hurley	1947	El Aleph	eng	4.39
4442		Rachel Van Dyken	2013	Ruin	eng	4.19
4443	394757688	Raymond Chandler	1953	The Long Goodbye	eng	4.23
4444	394758277	Raymond Chandler	1940	Farewell, My Lovely	eng	4.17
4445	805080503	Lloyd Alexander	1966	The Castle of Llyr	eng	4.07
4446	451228669	Rachel Caine	2009	Fade Out	en-US	4.2
4447	425195201	Lilian Jackson Braun	1966	The Cat Who Could Read Backwards	eng	3.84
4448		Nyrae Dawn	2012	Charade	eng	3.98
4449	1423163001	Rick Riordan, Haley Riordan	2012	The Demigod Diaries	eng	4.19
4450		Courtney Cole	2013	If You Stay	eng	3.94
4451	385346999	Neil Patrick Harris, David Javerbaum, Antony Hare	2014	Neil Patrick Harris: Choose Your Own Autobiography	eng	3.86
4452	671011375	Kathy Reichs	1999	Death du Jour	en-US	3.96
4453	842345523	Josh McDowell	1977	More Than a Carpenter	eng	4.19
4454	765318415	Cherie Priest	2009	Boneshaker 	eng	3.5
4455	553146963	Rita Mae Brown	1973	Rubyfruit Jungle	eng	3.88
4456	375990674	Lauren Kate	2012	Fallen in Love	eng	3.77
4457	545540607	Raina Telgemeier	2014	Sisters	eng	4.29
4458	1597372552	D.J. MacHale	2003	The Never War	eng	4.12
4459	1857238273	Terry Brooks	1992	The Elf Queen of Shannara 	eng	4.02
4460	441006108	Brian Jacques	1990	Mattimeo	eng	4.02
4461		James S.A. Corey	2015	Nemesis Games	eng	4.37
4462	60927488	Marianne Williamson	1992	"A Return to Love: Reflections on the Principles of ""A Course in Miracles"""		4.29
4463	446539759	David Baldacci	2009	First Family	en-US	3.98
4464	1585673692	Charles Portis	1968	True Grit	en-US	4.12
4465	449902927	Susan  Jeffers	1987	Feel The Fear And Do It Anyway: How to Turn Your Fear and Indecision into Confidence and Action	en-US	4.01
4466		Katy Evans	2013	Mine	eng	4.29
4467	125000621X	Matthew Dicks	2012	Memoirs of an Imaginary Friend	eng	4.1
4468	670886580	Salman Rushdie, Paul Birkbeck	1990	Haroun and the Sea of Stories	eng	4.01
4469	1476707723	Susan Crandall	2013		eng	4.04
4470	1442436646	Kresley Cole	2012	Poison Princess	en-US	4.14
4471	7118899	Paullina Simons	2003	Tatiana and Alexander (The Bronze Horseman, #2)	en-GB	4.3
4472	765336405	Brian Staveley	2014	The Emperor's Blades	eng	4.15
4473	743243315	Monica Ali	2003	Brick Lane	eng	3.38
4474	670016780	Sally Green	2014	Half Bad	eng	3.8
4475	571203132	Nikos Kazantzakis, Νίκος Καζαντζάκης	1946	Βίος και πολιτεία του Αλέξη Ζορμπά	eng	4.1
4476	64400204	William H. Armstrong, James Barkley	1969	Sounder	en-US	3.96
4477	145162445X	Lawrence M. Krauss, Richard Dawkins	2012	A Universe from Nothing: Why There Is Something Rather Than Nothing	eng	3.92
4478	61351423	Slash, Anthony Bozza	2007	Slash	en-US	3.96
4479	425233367	Nalini Singh	2010		eng	4.24
4480	399256938	Rachel Hawkins	2014	Rebel Belle	eng	3.88
4481	345476999	Tess Gerritsen	2006	The Mephisto Club	eng	4.01
4482	842342710	Francine Rivers	1995	The Scarlet Thread 	eng	4.14
4483	836221362	Bill Watterson	1996	It's a Magical World: A Calvin and Hobbes Collection	eng	4.75
4484	1595828117	Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru	2012			4.24
4485	415278481	Jean-Paul Sartre, Hazel E. Barnes, Mary Warnock, Richard Eyre	1943	L'être et le néant	en-GB	3.94
4486	8370540376	Andrzej Sapkowski	1993	Miecz przeznaczenia	pol	4.4
4487	618249060	Rachel Carson, Linda Lear, Edward O. Wilson	1962	Silent Spring	en-US	3.94
4488	1596064854	Brandon Sanderson	2012	Legion	eng	4.13
4489	62372106	Holly Madison	2015	Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny	eng	3.4
4490	1846057647	James Patterson	2011	Kill Alex Cross	eng	4
4491	62244752	Nadia Hashimi	2014	The Pearl that Broke Its Shell	eng	4.12
4492	1416971750	Scott Westerfeld, Keith Thompson	2010	Behemoth	en-US	4.18
4493	767915828	Martha Stout	2005	The Sociopath Next Door	eng	3.75
4494	1401210104	Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.	2006	Y: The Last Man, Vol. 8: Kimono Dragons	eng	4.22
4495	810979772	Jeff Kinney	2007		eng	4.17
4496	593054601	Dan Brown	2003			4.19
4497	7208006	Jennifer Donnelly	2002	The Tea Rose	eng	4.18
4498	345524594	Ben Aaronovitch	2011	Moon Over Soho	eng	4.1
4499	1402284314	Charles Belfoure	2013	The Paris Architect	eng	3.98
4500	1595145842	Morgan Rhodes, Michelle Rowen	2012	Falling Kingdoms	eng	3.83
4501	1401904599	Esther Hicks, Jerry Hicks, Wayne W. Dyer	2004	Ask and It Is Given: Learning to Manifest Your Desires	en-GB	4.18
4502	61988243	Isabel Allende, Margaret Sayers Peden	2009	La isla bajo el mar	eng	4.01
4503	140436227	Henry Fielding, Thomas Keymer, Alice Wakely	1749	The History of Tom Jones, a Foundling	eng	3.73
4504	192839772	Sherwood Anderson	1919	Winesburg, Ohio: A Group of Tales of Ohio Small-Town Life	eng	3.84
4505	1502541858	Jamie McGuire	2015	Beautiful Redemption	eng	4.15
4506	312939019	Sue Grafton	1986	C is for Corpse	en-US	3.87
4507	1401204872	Brian K. Vaughan, Pia Guerra, José Marzán Jr.	2004	Y: The Last Man Vol. 5: Ring of Truth	eng	4.27
4508	60958022	Joanne Harris	2001	Five Quarters of the Orange	eng	3.83
4509	843396867X	Roberto Bolaño	2004	2666	spa	4.2
4510	60987049	Douglas Coupland	1995	Microserfs	en-US	3.88
4511	1449410243	Matthew Inman, The Oatmeal	2012	How to Tell If Your Cat Is Plotting to Kill You	eng	3.95
4512	446580341	David Baldacci	2007	Simple Genius	eng	3.89
4513	316014281	Anita Shreve	2004	Light on Snow		3.56
4514	316905747	Darren Shan	2001	Vampire Mountain (Cirque du Freak, #4) 	eng	4.16
4515	1407247425	Philip K. Dick	1965	The Three Stigmata of Palmer Eldritch	eng	4.01
4516	385354304	Haruki Murakami, Ted Goossen	2005	ふしぎな図書館  Fushigi na toshokan	en-GB	3.55
4517	385334176	Kurt Vonnegut Jr.	1982	Deadeye Dick	eng	3.8
4518	1439181780	Rhonda Byrne	2009	The Power (The Secret, #2)	eng	4.09
4519	451460286	Diana L. Paxson, Marion Zimmer Bradley	2004	Ancestors of Avalon 	eng	3.89
4520	1555974708	Per Petterson, Anne Born	2003	Ut og stjæle hester	eng	3.79
4521	1563891425	Doug Moench, Chuck Dixon, Jim Aparo, Norm Breyfogle, Graham Nolan, Jim Balent	1993	Batman: Knightfall, Part One: Broken Bat	eng	4.08
4522	1632154382	Brian K. Vaughan, Fiona Staples	2015	Saga, Volume Five	eng	4.44
4523	1416543686	Brad Thor	2002	The Lions of Lucerne	eng	4.04
4524	453007449	Stephen King, Willem Dafoe	1989	Four Past Midnight	eng	3.82
4525	440779030	Elizabeth George Speare	1983	The Sign of the Beaver	eng	3.77
4526	60822554	John Fante, Charles Bukowski	1939	Ask the dust 	eng	4.14
4527	679774025	Rick Bragg	1997	All Over But the Shoutin'	eng	4.09
4528	425147517	Leigh Nichols, Dean Koontz	1979	The Key to Midnight	en-US	3.93
4529	067002497X	Philip Pullman, Jacob Grimm, Wilhelm Grimm	2012	Grimm Tales for Young and Old	eng	4.11
4530	765351544	Terry Goodkind	1998	Debt of Bones (The Sword of Truth, #0.5)	eng	3.85
4531	571166938	Milan Kundera	1967	Žert	eng	3.99
4532		Philippa Gregory	2013	The White Princess	eng	3.85
4533	1591141273	Stephen Coonts	1986	Flight of the Intruder	eng	4.04
4534	689840330	Susan Cooper	1977	Silver on the Tree	eng	4.16
4535	1405209496	Enid Bagnold	1935	National Velvet	eng	4.09
4536	812932293	Richard Branson	2011	Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way	eng	3.97
4537	872206033	Aristophanes, Sarah Ruden	-411	Λυσιστράτη	eng	3.84
4538	1847442404	Elizabeth Kostova	2010	The Swan Thieves	eng	3.53
4539	385344406	Karen Marie Moning	2012	Iced	eng	4.13
